Order ID,Order Date,Ship Date,Delivery Duration,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Discount Value,Profit,COGS,Returned
CA-2015-123568,2015-11-08,2015-11-14,6,Standard Class,SC-20095,Consumer,United States,West Jordan,Utah,84084,West,OFF-PA-10001125,Office Supplies,Paper,92.94,3,0.0,0.0,41.823,-51.117,0
CA-2015-123568,2015-11-08,2015-11-14,6,Standard Class,SC-20095,Consumer,United States,West Jordan,Utah,84084,West,FUR-FU-10004090,Furniture,Furnishings,66.69,3,0.0,0.0,22.0077,-44.6823,0
CA-2015-123568,2015-11-08,2015-11-14,6,Standard Class,SC-20095,Consumer,United States,West Jordan,Utah,84084,West,OFF-BI-10001510,Office Supplies,Binders,91.68,5,0.2,-18.336,28.65,-44.694,0
CA-2015-168480,2015-09-21,2015-09-27,6,Standard Class,DM-12955,Corporate,United States,Lincoln Park,Michigan,48146,Central,FUR-BO-10000468,Furniture,Bookcases,194.32,4,0.0,0.0,31.0912,-163.2288,0
CA-2015-168480,2015-09-21,2015-09-27,6,Standard Class,DM-12955,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AR-10001044,Office Supplies,Art,25.99,1,0.0,0.0,7.5371,-18.4529,0
US-2016-114293,2016-11-21,2016-11-26,5,Standard Class,JH-16180,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003833,Furniture,Chairs,195.136,4,0.2,-39.0272,-12.196,-168.3048,0
CA-2017-131492,2017-10-19,2017-10-24,5,Second Class,HH-15010,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002973,Office Supplies,Envelopes,8.96,2,0.0,0.0,4.3008,-4.6592,0
CA-2017-131492,2017-10-19,2017-10-24,5,Second Class,HH-15010,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001641,Office Supplies,Labels,31.5,10,0.0,0.0,15.12,-16.38,0
CA-2017-131492,2017-10-19,2017-10-24,5,Second Class,HH-15010,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10003878,Furniture,Furnishings,30.56,2,0.0,0.0,10.3904,-20.1696,0
CA-2017-131492,2017-10-19,2017-10-24,5,Second Class,HH-15010,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003837,Furniture,Tables,24.368,2,0.2,-4.8736,-3.3506,-22.845,0
CA-2016-112123,2016-03-03,2016-03-08,5,Standard Class,BH-11710,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10001071,Office Supplies,Binders,447.86,7,0.0,0.0,219.4514,-228.4086,0
CA-2016-112123,2016-03-03,2016-03-08,5,Standard Class,BH-11710,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001557,Technology,Phones,479.95,5,0.0,0.0,129.5865,-350.3635,0
CA-2016-112123,2016-03-03,2016-03-08,5,Standard Class,BH-11710,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001977,Office Supplies,Paper,166.44,3,0.0,0.0,79.8912,-86.5488,0
CA-2017-135692,2017-04-27,2017-05-01,4,Standard Class,CV-12805,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-LA-10001158,Office Supplies,Labels,33.12,4,0.2,-6.624,11.592,-14.904,0
CA-2017-135692,2017-04-27,2017-05-01,4,Standard Class,CV-12805,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10002268,Furniture,Bookcases,220.2656,4,0.32,-70.484992,-42.1096,-191.890208,0
CA-2017-131828,2017-02-11,2017-02-13,2,Second Class,CS-11845,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004495,Furniture,Chairs,963.136,4,0.2,-192.6272,108.3528,-662.156,0
CA-2017-131828,2017-02-11,2017-02-13,2,Second Class,CS-11845,Corporate,United States,Seattle,Washington,98105,West,TEC-PH-10002923,Technology,Phones,88.776,3,0.2,-17.7552,7.7679,-63.2529,0
CA-2014-123498,2014-11-07,2014-11-09,2,First Class,TC-20980,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000632,Office Supplies,Binders,26.046,3,0.8,-20.8368,-44.2782,-49.4874,0
CA-2014-123498,2014-11-07,2014-11-09,2,First Class,TC-20980,Corporate,United States,Houston,Texas,77041,Central,OFF-EN-10004773,Office Supplies,Envelopes,74.352,3,0.2,-14.8704,26.9526,-32.529,0
US-2015-137008,2015-10-02,2015-10-08,6,Standard Class,JP-15460,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10001295,Office Supplies,Paper,94.85,5,0.0,0.0,45.528,-49.322,0
US-2015-137008,2015-10-02,2015-10-08,6,Standard Class,JP-15460,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-EN-10002500,Office Supplies,Envelopes,51.12,4,0.0,0.0,23.004,-28.116,0
US-2015-137008,2015-10-02,2015-10-08,6,Standard Class,JP-15460,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-AC-10000892,Technology,Accessories,90.0,1,0.0,0.0,32.4,-57.6,0
CA-2014-143840,2014-05-22,2014-05-29,7,Standard Class,EH-14185,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10002660,Technology,Phones,135.98,2,0.0,0.0,33.995,-101.985,0
CA-2014-143840,2014-05-22,2014-05-29,7,Standard Class,EH-14185,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,Technology,Phones,44.95,1,0.0,0.0,12.586,-32.364,0
CA-2015-157770,2015-12-13,2015-12-15,2,First Class,RD-19585,Consumer,United States,Temecula,California,92592,West,TEC-PH-10001530,Technology,Phones,494.376,3,0.2,-98.8752,49.4376,-346.0632,0
CA-2015-157770,2015-12-13,2015-12-15,2,First Class,RD-19585,Consumer,United States,Temecula,California,92592,West,OFF-BI-10000050,Office Supplies,Binders,29.2,5,0.2,-5.84,9.855,-13.505,0
CA-2015-157770,2015-12-13,2015-12-15,2,First Class,RD-19585,Consumer,United States,Temecula,California,92592,West,TEC-AC-10001552,Technology,Accessories,248.85,5,0.0,0.0,27.3735,-221.4765,0
CA-2015-157770,2015-12-13,2015-12-15,2,First Class,RD-19585,Consumer,United States,Temecula,California,92592,West,TEC-AC-10003399,Technology,Accessories,36.24,1,0.0,0.0,15.2208,-21.0192,0
US-2015-110569,2015-05-23,2015-05-30,7,Standard Class,EB-13870,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001036,Office Supplies,Binders,19.194,7,0.7,-13.4358,-12.796,-18.5542,0
US-2015-110569,2015-05-23,2015-05-30,7,Standard Class,EB-13870,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AP-10004708,Office Supplies,Appliances,121.792,4,0.2,-24.3584,13.7016,-83.732,0
CA-2017-136308,2017-11-16,2017-11-16,0,Same Day,MW-18235,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000488,Technology,Machines,1919.976,3,0.2,-383.9952,215.9973,-1319.9835,0
US-2017-109253,2017-08-21,2017-08-22,1,First Class,PR-18880,Consumer,United States,Oakland,California,94601,West,OFF-AR-10000203,Office Supplies,Art,17.12,4,0.0,0.0,4.9648,-12.1552,0
US-2017-109253,2017-08-21,2017-08-22,1,First Class,PR-18880,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004667,Technology,Phones,431.968,4,0.2,-86.3936,37.7972,-307.7772,0
US-2017-109253,2017-08-21,2017-08-22,1,First Class,PR-18880,Consumer,United States,Oakland,California,94601,West,FUR-FU-10000193,Furniture,Furnishings,129.92,4,0.0,0.0,10.3936,-119.5264,0
US-2017-109253,2017-08-21,2017-08-22,1,First Class,PR-18880,Consumer,United States,Oakland,California,94601,West,FUR-TA-10001539,Furniture,Tables,568.728,3,0.2,-113.7456,28.4364,-426.546,0
US-2017-109253,2017-08-21,2017-08-22,1,First Class,PR-18880,Consumer,United States,Oakland,California,94601,West,OFF-BI-10000962,Office Supplies,Binders,117.144,9,0.2,-23.4288,42.4647,-51.2505,0
US-2017-109253,2017-08-21,2017-08-22,1,First Class,PR-18880,Consumer,United States,Oakland,California,94601,West,OFF-AP-10002867,Office Supplies,Appliances,203.52,3,0.0,0.0,54.9504,-148.5696,0
US-2017-109253,2017-08-21,2017-08-22,1,First Class,PR-18880,Consumer,United States,Oakland,California,94601,West,OFF-LA-10001158,Office Supplies,Labels,51.75,5,0.0,0.0,24.84,-26.91,0
CA-2016-145982,2016-08-27,2016-09-01,5,Second Class,TB-21055,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10000675,Office Supplies,Paper,122.97,3,0.0,0.0,60.2553,-62.7147,0
CA-2016-145982,2016-08-27,2016-09-01,5,Second Class,TB-21055,Consumer,United States,Quincy,Massachusetts,2169,East,FUR-TA-10001307,Furniture,Tables,244.615,1,0.3,-73.3845,20.967,-150.2635,0
CA-2016-145982,2016-08-27,2016-09-01,5,Second Class,TB-21055,Consumer,United States,Quincy,Massachusetts,2169,East,TEC-PH-10000011,Technology,Phones,59.97,3,0.0,0.0,28.7856,-31.1844,0
CA-2016-145982,2016-08-27,2016-09-01,5,Second Class,TB-21055,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002666,Office Supplies,Paper,81.54,9,0.0,0.0,36.693,-44.847,0
CA-2016-145982,2016-08-27,2016-09-01,5,Second Class,TB-21055,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-FA-10000735,Office Supplies,Fasteners,11.68,4,0.0,0.0,5.256,-6.424,0
CA-2016-145982,2016-08-27,2016-09-01,5,Second Class,TB-21055,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-BI-10000174,Office Supplies,Binders,29.0,5,0.0,0.0,13.92,-15.08,0
CA-2017-142867,2017-03-17,2017-03-21,4,Standard Class,PO-19180,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,13.776,6,0.8,-11.0208,-22.0416,-24.7968,0
CA-2017-142867,2017-03-17,2017-03-21,4,Standard Class,PO-19180,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10004610,Office Supplies,Paper,10.272,3,0.2,-2.0544,3.21,-5.0076,0
CA-2016-134803,2016-05-28,2016-06-03,6,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10000891,Office Supplies,Appliances,262.24,2,0.0,0.0,78.672,-183.568,0
CA-2016-134803,2016-05-28,2016-06-03,6,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003790,Office Supplies,Paper,182.72,8,0.0,0.0,84.0512,-98.6688,0
CA-2016-134803,2016-05-28,2016-06-03,6,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10002217,Technology,Accessories,131.6,7,0.0,0.0,7.896,-123.704,0
CA-2016-134803,2016-05-28,2016-06-03,6,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10002215,Office Supplies,Binders,22.72,4,0.2,-4.544,7.384,-10.792,0
CA-2016-134803,2016-05-28,2016-06-03,6,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90004,West,TEC-MA-10001972,Technology,Machines,558.4,2,0.2,-111.68,41.88,-404.84,0
CA-2014-124688,2014-08-27,2014-08-29,2,First Class,CC-12610,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000455,Technology,Phones,579.95,5,0.0,0.0,168.1855,-411.7645,0
CA-2014-124688,2014-08-27,2014-08-29,2,First Class,CC-12610,Corporate,United States,Springfield,Virginia,22153,South,FUR-FU-10002456,Furniture,Furnishings,29.12,4,0.0,0.0,12.5216,-16.5984,0
CA-2014-124688,2014-08-27,2014-08-29,2,First Class,CC-12610,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10003569,Furniture,Tables,1202.94,3,0.0,0.0,300.735,-902.205,0
CA-2016-130680,2016-06-24,2016-06-29,5,Standard Class,BD-11320,Consumer,United States,San Diego,California,92024,West,TEC-PH-10004833,Technology,Phones,38.24,4,0.2,-7.648,-9.56,-40.152,0
CA-2017-118542,2017-12-01,2017-12-05,4,Standard Class,CC-12550,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004735,Office Supplies,Paper,45.36,7,0.0,0.0,21.7728,-23.5872,0
CA-2017-118542,2017-12-01,2017-12-05,4,Standard Class,CC-12550,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003429,Office Supplies,Binders,10.128,2,0.2,-2.0256,3.6714,-4.431,0
CA-2017-158729,2017-12-19,2017-12-21,2,First Class,AC-10450,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-SU-10002881,Office Supplies,Supplies,1665.62,2,0.0,0.0,33.3124,-1632.3076,0
CA-2017-141929,2017-09-04,2017-09-08,4,Standard Class,RA-19285,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10004632,Office Supplies,Binders,487.984,2,0.2,-97.5968,152.495,-237.8922,0
CA-2017-141929,2017-09-04,2017-09-08,4,Standard Class,RA-19285,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10002185,Technology,Phones,5.56,1,0.2,-1.112,1.7375,-2.7105,0
CA-2017-141929,2017-09-04,2017-09-08,4,Standard Class,RA-19285,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002974,Office Supplies,Storage,217.85,5,0.0,0.0,65.355,-152.495,0
CA-2015-156440,2015-12-05,2015-12-09,4,Standard Class,MH-17620,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,44.46,2,0.0,0.0,14.6718,-29.7882,0
CA-2017-113670,2017-10-15,2017-10-17,2,First Class,RS-19765,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10001705,Furniture,Tables,510.24,3,0.2,-102.048,6.378,-401.814,0
CA-2017-113670,2017-10-15,2017-10-17,2,First Class,RS-19765,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,204.95,5,0.0,0.0,100.4255,-104.5245,0
CA-2017-168193,2017-03-06,2017-03-11,5,Second Class,RM-19750,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002254,Office Supplies,Paper,26.38,1,0.0,0.0,12.1348,-14.2452,0
CA-2017-168193,2017-03-06,2017-03-11,5,Second Class,RM-19750,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002554,Furniture,Furnishings,71.97,3,0.0,0.0,16.5531,-55.4169,0
CA-2017-161956,2017-08-27,2017-08-29,2,Second Class,DR-12880,Corporate,United States,Inglewood,California,90301,West,FUR-FU-10002937,Furniture,Furnishings,198.46,2,0.0,0.0,99.23,-99.23,0
CA-2017-161956,2017-08-27,2017-08-29,2,Second Class,DR-12880,Corporate,United States,Inglewood,California,90301,West,OFF-AP-10001242,Office Supplies,Appliances,321.92,4,0.0,0.0,96.576,-225.344,0
CA-2017-161956,2017-08-27,2017-08-29,2,Second Class,DR-12880,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,879.984,2,0.2,-175.9968,329.994,-373.9932,0
CA-2017-161956,2017-08-27,2017-08-29,2,Second Class,DR-12880,Corporate,United States,Inglewood,California,90301,West,OFF-SU-10002503,Office Supplies,Supplies,28.4,5,0.0,0.0,8.236,-20.164,0
CA-2017-161956,2017-08-27,2017-08-29,2,Second Class,DR-12880,Corporate,United States,Inglewood,California,90301,West,FUR-CH-10004886,Furniture,Chairs,230.28,3,0.2,-46.056,23.028,-161.196,0
CA-2017-161956,2017-08-27,2017-08-29,2,Second Class,DR-12880,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10001289,Office Supplies,Paper,116.28,3,0.0,0.0,56.9772,-59.3028,0
CA-2017-161956,2017-08-27,2017-08-29,2,Second Class,DR-12880,Corporate,United States,Inglewood,California,90301,West,OFF-BI-10003650,Office Supplies,Binders,841.568,2,0.2,-168.3136,294.5488,-378.7056,0
CA-2017-161956,2017-08-27,2017-08-29,2,Second Class,DR-12880,Corporate,United States,Inglewood,California,90301,West,OFF-ST-10001370,Office Supplies,Storage,354.9,5,0.0,0.0,17.745,-337.155,0
CA-2015-113628,2015-11-12,2015-11-19,7,Standard Class,AH-10690,Corporate,United States,Plantation,Florida,33317,South,OFF-AR-10001246,Office Supplies,Art,11.76,5,0.2,-2.352,1.323,-8.085,0
CA-2015-113628,2015-11-12,2015-11-19,7,Standard Class,AH-10690,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10003291,Office Supplies,Binders,5.238,2,0.7,-3.6666,-4.0158,-5.5872,0
CA-2015-113628,2015-11-12,2015-11-19,7,Standard Class,AH-10690,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10002799,Office Supplies,Binders,4.662,3,0.7,-3.2634,-3.7296,-5.1282,0
CA-2015-113628,2015-11-12,2015-11-19,7,Standard Class,AH-10690,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,523.92,5,0.2,-104.784,-72.039,-491.175,0
CA-2015-113628,2015-11-12,2015-11-19,7,Standard Class,AH-10690,Corporate,United States,Plantation,Florida,33317,South,TEC-PH-10000441,Technology,Phones,100.792,1,0.2,-20.1584,10.0792,-70.5544,0
CA-2015-113628,2015-11-12,2015-11-19,7,Standard Class,AH-10690,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,146.136,3,0.2,-29.2272,16.4403,-100.4685,0
CA-2015-140984,2015-09-14,2015-09-18,4,Standard Class,CC-12685,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000585,Office Supplies,Storage,991.2,6,0.0,0.0,257.712,-733.488,0
CA-2015-140984,2015-09-14,2015-09-18,4,Standard Class,CC-12685,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001571,Technology,Copiers,879.984,2,0.2,-175.9968,329.994,-373.9932,0
CA-2015-140984,2015-09-14,2015-09-18,4,Standard Class,CC-12685,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002012,Office Supplies,Binders,12.96,9,0.2,-2.592,4.536,-5.832,0
CA-2014-140816,2014-12-20,2014-12-20,0,Same Day,TC-21295,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10001539,Technology,Accessories,447.944,7,0.2,-89.5888,89.5888,-268.7664,0
CA-2016-167759,2016-03-03,2016-03-08,5,Second Class,CC-12670,Consumer,United States,Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,134.85,3,0.0,0.0,37.758,-97.092,0
CA-2014-103940,2014-09-17,2014-09-21,4,Standard Class,BN-11515,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,30.28,2,0.0,0.0,1.2112,-29.0688,0
CA-2014-103940,2014-09-17,2014-09-21,4,Standard Class,BN-11515,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,57.93,3,0.0,0.0,16.2204,-41.7096,0
CA-2014-103940,2014-09-17,2014-09-21,4,Standard Class,BN-11515,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,35.34,2,0.0,0.0,13.4292,-21.9108,0
CA-2014-103940,2014-09-17,2014-09-21,4,Standard Class,BN-11515,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10002735,Office Supplies,Binders,137.24,5,0.2,-27.448,46.3185,-63.4735,0
CA-2015-132374,2015-02-22,2015-02-24,2,Second Class,PS-19045,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,79.36,4,0.0,0.0,20.6336,-58.7264,0
CA-2014-110786,2014-12-29,2015-01-02,4,Standard Class,AJ-10795,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000550,Furniture,Furnishings,24.9,5,0.0,0.0,8.217,-16.683,0
CA-2014-110786,2014-12-29,2015-01-02,4,Standard Class,AJ-10795,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,21.12,4,0.0,0.0,9.504,-11.616,0
CA-2014-110786,2014-12-29,2015-01-02,4,Standard Class,AJ-10795,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10003183,Technology,Machines,767.952,6,0.2,-153.5904,287.982,-326.3796,0
CA-2014-110786,2014-12-29,2015-01-02,4,Standard Class,AJ-10795,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003305,Office Supplies,Binders,14.352,3,0.2,-2.8704,4.6644,-6.8172,0
CA-2014-110786,2014-12-29,2015-01-02,4,Standard Class,AJ-10795,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001425,Technology,Phones,191.976,3,0.2,-38.3952,19.1976,-134.3832,0
CA-2014-110786,2014-12-29,2015-01-02,4,Standard Class,AJ-10795,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001474,Office Supplies,Labels,274.77,9,0.0,0.0,126.3942,-148.3758,0
CA-2014-110786,2014-12-29,2015-01-02,4,Standard Class,AJ-10795,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,70.56,6,0.0,0.0,23.9904,-46.5696,0
CA-2015-124058,2015-11-20,2015-11-24,4,Standard Class,LC-16885,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004774,Technology,Phones,72.744,7,0.2,-14.5488,-15.4581,-73.6533,0
CA-2015-124058,2015-11-20,2015-11-24,4,Standard Class,LC-16885,Consumer,United States,Oakland,California,94601,West,FUR-CH-10000595,Furniture,Chairs,572.16,3,0.2,-114.432,35.76,-421.968,0
US-2017-155999,2017-08-07,2017-08-13,6,Standard Class,JK-15370,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000439,Technology,Phones,159.96,5,0.2,-31.992,17.9955,-109.9725,0
US-2017-155999,2017-08-07,2017-08-13,6,Standard Class,JK-15370,Consumer,United States,San Diego,California,92105,West,OFF-BI-10000404,Office Supplies,Binders,13.76,2,0.2,-2.752,4.644,-6.364,0
CA-2017-112725,2017-01-30,2017-02-06,7,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10003759,Office Supplies,Art,12.74,7,0.0,0.0,5.733,-7.007,0
CA-2017-112725,2017-01-30,2017-02-06,7,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10001227,Office Supplies,Art,8.82,3,0.0,0.0,2.3814,-6.4386,0
CA-2017-112725,2017-01-30,2017-02-06,7,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10000863,Furniture,Chairs,120.784,1,0.2,-24.1568,-13.5882,-110.2154,0
CA-2014-157924,2014-10-11,2014-10-13,2,First Class,HA-14920,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10002352,Office Supplies,Storage,31.92,4,0.0,0.0,8.2992,-23.6208,0
CA-2014-157924,2014-10-11,2014-10-13,2,First Class,HA-14920,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10000229,Furniture,Chairs,433.568,2,0.2,-86.7136,-65.0352,-411.8896,0
CA-2015-150875,2015-11-16,2015-11-20,4,Standard Class,HK-14890,Corporate,United States,Boise,Idaho,83704,West,FUR-TA-10000577,Furniture,Tables,696.42,2,0.0,0.0,160.1766,-536.2434,0
CA-2015-150875,2015-11-16,2015-11-20,4,Standard Class,HK-14890,Corporate,United States,Boise,Idaho,83704,West,TEC-PH-10001254,Technology,Phones,304.776,3,0.2,-60.9552,22.8582,-220.9626,0
CA-2015-154970,2015-01-05,2015-01-10,5,Standard Class,SR-20740,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003396,Furniture,Chairs,61.584,1,0.2,-12.3168,-6.9282,-56.1954,0
CA-2014-123253,2014-08-22,2014-08-25,3,Second Class,DE-13255,Home Office,United States,Lakewood,Ohio,44107,East,OFF-AR-10002804,Office Supplies,Art,3.912,1,0.2,-0.7824,1.0269,-2.1027,0
CA-2014-152345,2014-12-29,2015-01-03,5,Second Class,ST-20530,Consumer,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004897,Technology,Phones,23.976,3,0.2,-4.7952,-5.6943,-24.8751,0
CA-2014-152345,2014-12-29,2015-01-03,5,Second Class,ST-20530,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003123,Office Supplies,Storage,33.29,1,0.0,0.0,7.9896,-25.3004,0
CA-2017-169894,2017-11-24,2017-11-29,5,Second Class,MV-17485,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10004230,Office Supplies,Binders,20.724,2,0.7,-14.5068,-15.1976,-21.4148,0
CA-2017-169894,2017-11-24,2017-11-29,5,Second Class,MV-17485,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10000060,Office Supplies,Storage,415.872,8,0.2,-83.1744,-41.5872,-374.2848,0
CA-2017-111556,2017-11-20,2017-11-22,2,First Class,CD-11920,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003651,Office Supplies,Paper,46.76,7,0.0,0.0,22.4448,-24.3152,0
CA-2017-111556,2017-11-20,2017-11-22,2,First Class,CD-11920,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003159,Furniture,Bookcases,183.968,2,0.2,-36.7936,-25.2956,-172.47,0
CA-2017-111556,2017-11-20,2017-11-22,2,First Class,CD-11920,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001459,Technology,Phones,1259.97,3,0.0,0.0,327.5922,-932.3778,0
CA-2017-111556,2017-11-20,2017-11-22,2,First Class,CD-11920,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004602,Office Supplies,Art,68.97,3,0.0,0.0,19.3116,-49.6584,0
US-2014-138758,2014-07-07,2014-07-11,4,Standard Class,JL-15835,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002880,Furniture,Chairs,172.186,2,0.3,-51.6558,-46.7362,-167.2664,0
US-2014-138758,2014-07-07,2014-07-11,4,Standard Class,JL-15835,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003039,Furniture,Furnishings,69.008,2,0.2,-13.8016,12.0764,-43.13,0
CA-2017-112753,2017-06-18,2017-06-23,5,Standard Class,CC-12670,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,917.9235,9,0.15,-137.688525,75.5937,-704.641275,0
CA-2017-112753,2017-06-18,2017-06-23,5,Standard Class,CC-12670,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,38.88,6,0.0,0.0,19.0512,-19.8288,0
CA-2017-167003,2017-05-23,2017-05-29,6,Standard Class,VS-21820,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,171.288,3,0.2,-34.2576,-6.4233,-143.4537,0
CA-2016-120873,2016-10-27,2016-11-01,5,Second Class,BW-11200,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,290.98,1,0.0,0.0,75.6548,-215.3252,0
US-2017-105046,2017-07-17,2017-07-23,6,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,269.98,2,0.0,0.0,67.495,-202.485,0
US-2017-105046,2017-07-17,2017-07-23,6,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,OFF-PA-10004353,Office Supplies,Paper,99.9,5,0.0,0.0,47.952,-51.948,0
US-2017-105046,2017-07-17,2017-07-23,6,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,FUR-FU-10004848,Furniture,Furnishings,39.08,4,0.0,0.0,14.4596,-24.6204,0
CA-2015-104129,2015-02-27,2015-03-02,3,Standard Class,ES-14080,Corporate,United States,Providence,Rhode Island,2908,East,TEC-PH-10003800,Technology,Phones,105.98,2,0.0,0.0,1.0598,-104.9202,0
CA-2015-104129,2015-02-27,2015-03-02,3,Standard Class,ES-14080,Corporate,United States,Providence,Rhode Island,2908,East,FUR-TA-10004152,Furniture,Tables,493.92,7,0.3,-148.176,-28.224,-373.968,0
CA-2015-130456,2015-08-21,2015-08-26,5,Standard Class,DS-13180,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10003893,Furniture,Bookcases,586.398,6,0.15,-87.9597,34.494,-463.9443,0
